Date,Open,High,Low,Close,Adj Close,Volume
18-07-2013,419.678711,420.57019,415.65564,419.335846,391.602203,6151780
19-07-2013,420.158752,424.204651,417.415741,422.284576,394.355927,7149305
22-07-2013,418.30722,418.30722,410.969696,415.587067,388.101379,8479368
23-07-2013,416.958588,422.878876,414.764191,415.815674,388.314911,6215477
24-07-2013,415.107056,419.175842,409.232452,415.724213,388.229462,6894291
25-07-2013,414.169861,417.027161,401.140625,407.220947,380.288544,7915648
26-07-2013,407.88382,413.141235,404.797943,406.946625,380.032349,4782703
29-07-2013,405.529419,410.83255,403.472168,404.912231,378.132507,4575677
30-07-2013,405.529419,407.792389,390.374359,391.951569,366.029083,5696517
31-07-2013,392.545898,402.16925,385.208374,398.671936,372.304962,7897877
01-08-2013,400.089142,403.609314,386.237,388.5914,362.891113,5535669
02-08-2013,393.163055,398.62619,388.5914,391.951569,366.029083,6410959
05-08-2013,393.163055,399.060516,391.220123,393.871674,367.822205,6279565
06-08-2013,392.454468,395.08316,379.516663,384.499756,359.07016,6207755
07-08-2013,386.305573,403.152161,379.905243,398.854797,372.475739,9397410
08-08-2013,396.523254,398.854797,391.860138,395.746063,369.572601,5683607
12-08-2013,397.277557,399.037659,384.225464,386.602722,361.033966,4364433
13-08-2013,385.391235,393.140198,381.733917,389.917175,364.129242,5768501
14-08-2013,391.334412,396.820404,387.425629,395.448914,369.295074,5630129
16-08-2013,395.448914,396.36322,373.573486,377.939423,352.943604,13660952
19-08-2013,376.247925,381.276733,369.184692,374.990692,350.189941,8075069
20-08-2013,370.807617,379.813812,368.041779,377.322266,352.367279,5709446
21-08-2013,380.81958,381.596771,356.681183,358.235565,334.542999,7855678
22-08-2013,357.709808,369.687561,353.938202,368.52179,344.148865,11146881
23-08-2013,371.996277,377.025085,369.618988,374.647827,349.86972,7166095
26-08-2013,376.019318,380.110962,369.573273,376.065033,351.193237,4958017
27-08-2013,372.133423,377.116516,365.733093,367.218872,342.932129,6547441
28-08-2013,363.492981,374.213531,349.22937,371.127655,346.582397,12906573
29-08-2013,373.04776,390.145782,371.447662,386.419861,360.863251,15418916
30-08-2013,385.756958,393.163055,378.670898,390.351501,364.534821,10721880
02-09-2013,390.054321,406.878052,390.054321,405.392273,378.580841,10526222
03-09-2013,406.055145,407.655243,378.670898,379.905243,354.779419,8663439
04-09-2013,381.162445,395.243164,380.81958,388.29425,362.613647,6661798
05-09-2013,394.534576,397.620453,389.094299,394.328827,368.249146,7127072
06-09-2013,397.734741,399.334808,384.705475,396.820404,370.575867,7524156
10-09-2013,399.060516,408.501007,396.020355,407.038055,380.117798,9246883
11-09-2013,406.420898,408.203827,399.631958,405.849426,379.007721,7430428
12-09-2013,405.963715,411.906891,398.260468,400.20343,373.735168,8989637
13-09-2013,396.820404,403.997925,396.386078,399.106232,372.710571,4912979
16-09-2013,405.02652,405.826569,390.420074,393.963104,367.907532,6025211
17-09-2013,391.494415,394.99173,389.780029,392.317322,366.370636,5465049
18-09-2013,393.391663,400.020569,391.700134,398.62619,372.262207,6852122
19-09-2013,405.986572,409.598206,402.557831,407.152344,380.224487,9467754
20-09-2013,405.049377,411.906891,397.963318,403.175018,376.510315,9181246
23-09-2013,398.671936,402.76355,395.448914,399.723419,373.286926,4437502
24-09-2013,398.649048,404.386505,396.888977,399.837708,373.393677,6176471
25-09-2013,398.83194,399.974854,385.025513,388.157104,362.485565,8736261
26-09-2013,387.059906,388.659973,381.848206,383.219696,357.874664,9937491
27-09-2013,384.934082,390.648651,382.648254,383.97403,358.579102,6003237
30-09-2013,380.385254,386.076996,374.464966,375.973602,351.107849,7961406
01-10-2013,377.756561,379.402374,373.824921,375.539307,350.702301,4554333
03-10-2013,376.430786,388.088531,376.430786,387.197052,361.58902,4554160
04-10-2013,384.271179,393.025909,383.105408,390.602936,364.769623,4954924
07-10-2013,387.494202,389.688599,382.191071,385.871277,360.350891,5632861
08-10-2013,388.454254,390.740082,383.654022,386.282715,360.735138,6059656
09-10-2013,383.996887,396.6604,382.876831,393.574524,367.544678,5977309
10-10-2013,392.705902,394.443146,387.699921,393.163055,367.1604,4685620
11-10-2013,395.448914,396.820404,390.55722,394.69458,368.590668,4886551
14-10-2013,395.448914,400.020569,394.626007,397.871887,371.557831,6078491
15-10-2013,410.215363,410.83255,394.99173,396.728973,370.490509,11520860
17-10-2013,397.734741,405.963715,395.288879,402.4664,375.84848,8806756
18-10-2013,403.037872,415.107056,403.037872,414.032715,386.649872,11088685
21-10-2013,414.032715,418.535797,409.689636,417.484314,389.873169,7571799
22-10-2013,414.832764,416.455688,410.306793,413.369812,386.030823,5123086
23-10-2013,413.826996,415.65564,405.803711,409.963928,382.850159,4472546
24-10-2013,407.815247,416.478546,402.923584,404.363647,377.620239,5858550
25-10-2013,404.180786,408.158112,402.009247,405.506561,378.687592,4972872
28-10-2013,405.963715,413.666992,405.895142,407.220947,380.288544,7687182
29-10-2013,406.466614,413.255524,404.089355,409.986786,382.87149,7225317
30-10-2013,409.84964,412.775513,409.026733,410.603973,383.447815,4807390
31-10-2013,411.449707,419.678711,409.621063,418.170074,390.51355,9889865
01-11-2013,416.067108,423.587494,412.981232,415.221344,387.759827,5945457
05-11-2013,412.981232,421.370239,412.981232,415.884247,388.378937,5477793
06-11-2013,416.021393,420.547333,409.141022,410.809692,383.639923,4809903
07-11-2013,410.992554,414.101288,403.266449,405.003662,378.217926,4896300
08-11-2013,405.049377,405.963715,398.260468,400.454865,373.969971,4377892
11-11-2013,399.563385,403.266449,393.254486,394.946014,368.825439,4450614
12-11-2013,395.448914,398.466187,388.682831,389.780029,364.001129,6084900
13-11-2013,388.545685,393.803101,384.979797,386.031281,360.500336,4195768
14-11-2013,389.162872,394.99173,388.774261,389.345734,363.595612,4015689
18-11-2013,392.294464,401.277771,391.402985,399.906281,373.457703,6036583
19-11-2013,400.020569,404.546509,400.020569,401.552063,374.994629,4217442
20-11-2013,399.951996,403.677887,391.791565,394.305969,368.227692,6545330
21-11-2013,393.11734,393.163055,385.596954,387.494202,361.866486,5732849
22-11-2013,389.048584,391.540131,383.608276,385.7341,360.222809,3741064
25-11-2013,387.379913,391.722992,385.871277,389.368591,363.616943,5039202
26-11-2013,388.819977,391.700134,382.899689,384.591187,359.155457,6982994
27-11-2013,386.076996,388.362823,381.848206,383.08255,357.746613,5710910
28-11-2013,385.436951,391.517273,385.436951,387.654205,362.0159,6273350
29-11-2013,389.025726,391.562988,387.951385,390.054321,364.257294,4942080
02-12-2013,389.962891,394.511719,389.642883,391.014374,365.15387,3610875
03-12-2013,390.877228,395.67749,388.88855,394.031677,367.971588,4592312
04-12-2013,393.574524,396.591827,390.054321,391.357269,365.47403,4380538
05-12-2013,398.649048,400.934906,396.843262,398.191895,371.85672,6267202
06-12-2013,397.803314,399.860565,393.71167,396.226074,370.020874,3650533
09-12-2013,403.266449,405.963715,400.569153,401.826355,375.250793,6352420
10-12-2013,401.620636,406.283752,401.620636,404.43222,377.684296,4359281
11-12-2013,403.44931,404.569366,398.877655,403.495026,376.809052,2488785
12-12-2013,401.392059,402.306396,396.820404,397.826172,371.515137,2845016
13-12-2013,396.36322,396.866119,392.088715,395.311737,369.167023,4463055
16-12-2013,393.163055,394.191681,385.482666,386.32843,360.777832,5023059
17-12-2013,387.997101,389.917175,382.533936,383.654022,358.280304,5044710
18-12-2013,383.654022,394.923157,383.654022,393.140198,367.139069,6004927
19-12-2013,395.174591,395.174591,385.711243,390.442932,364.620239,6725269
20-12-2013,398.649048,410.5354,394.123108,409.232452,382.167084,10254310
23-12-2013,410.992554,415.564209,406.878052,409.735352,382.636719,8095987
24-12-2013,409.84964,413.735565,409.209595,410.558258,383.405212,3653387
26-12-2013,408.935303,411.449707,403.266449,405.757996,378.922394,7309934
27-12-2013,406.238037,408.661011,400.889191,401.78064,375.208069,3872281
30-12-2013,402.76355,406.809479,400.409149,405.552277,378.730255,5157763
31-12-2013,405.963715,410.649689,405.552277,409.25531,382.188416,2853005
01-01-2014,410.283936,410.649689,405.780853,406.329468,379.456024,2924699
02-01-2014,405.826569,409.621063,397.780457,400.020569,373.564423,3011816
03-01-2014,398.466187,399.266235,390.877228,395.106018,368.974854,6416948
06-01-2014,394.123108,394.648865,388.5914,390.85437,365.004456,6657928
07-01-2014,390.694366,393.140198,384.042603,384.979797,359.518402,8655735
08-01-2014,386.031281,391.951569,386.031281,388.157104,362.485565,6363215
09-01-2014,388.797119,390.328644,386.32843,388.911407,363.190002,4154592
10-01-2014,387.837067,400.614868,387.677063,392.317322,366.370636,7419990
13-01-2014,396.934692,403.677887,396.820404,402.489258,375.869843,6029293
14-01-2014,401.620636,404.386505,398.854797,402.992157,376.339447,6037773
15-01-2014,404.455078,409.163879,402.76355,404.797943,378.025818,6330212
16-01-2014,406.283752,408.386719,403.243591,405.117981,378.324677,9019180
17-01-2014,406.489471,410.032501,402.420685,404.477936,377.72699,7731605
20-01-2014,405.460846,406.420898,395.951782,397.620453,371.323029,8288028
21-01-2014,398.946228,399.380524,394.077393,394.557434,368.462616,4903182
22-01-2014,394.763153,400.180573,392.317322,398.854797,372.475739,4258863
23-01-2014,393.437378,398.329041,393.437378,395.814636,369.636658,6883667
24-01-2014,394.077393,399.860565,393.665955,396.6604,370.426453,5939509
27-01-2014,391.334412,393.528809,384.179749,385.459808,359.966614,6172919
28-01-2014,387.21991,391.334412,385.254089,386.237,360.692444,5786897
29-01-2014,388.499969,389.734314,381.733917,382.465363,357.170197,6187082
30-01-2014,380.088104,381.20816,375.882172,377.162231,352.217865,7051021
31-01-2014,378.076569,381.025299,377.687988,379.973816,354.843475,5519176
03-02-2014,377.710846,379.356628,374.624969,375.287872,350.467407,4113881
04-02-2014,372.362,377.916565,371.744812,375.585022,350.744934,6181126
05-02-2014,374.922119,375.562164,368.887543,373.619202,348.909119,5649225
06-02-2014,374.876404,376.750793,369.458984,372.979187,348.311462,5413252
07-02-2014,375.836456,376.613647,370.579041,372.339142,347.713776,4229526
10-02-2014,372.704865,377.436554,370.830505,375.767883,350.915741,5172602
11-02-2014,376.247925,377.162231,366.990295,368.133209,343.78595,6304584
12-02-2014,369.390411,375.745026,369.116119,373.916351,349.186584,4914445
13-02-2014,374.373535,374.373535,368.041779,369.116119,344.703857,4328651
14-02-2014,371.17337,376.705078,369.390411,375.813599,350.958405,4609372
17-02-2014,373.802063,375.790741,368.956116,371.356232,346.795868,4529252
18-02-2014,368.978973,373.893494,368.978973,371.744812,347.158752,2870637
19-02-2014,371.676239,374.876404,370.304749,371.333374,346.774475,3065070
20-02-2014,370.899078,371.996277,367.150299,368.22464,343.871399,4020748
21-02-2014,368.978973,373.04776,368.293213,370.990509,346.454254,3128137
24-02-2014,369.413269,372.567719,368.156067,371.379089,346.817139,3400313
25-02-2014,372.270569,373.04776,369.184692,370.556183,346.048706,3519668
26-02-2014,370.761902,373.43634,369.5047,370.624756,346.112732,6804024
28-02-2014,370.624756,372.75058,362.578644,365.710236,341.523254,9474936
03-03-2014,365.778809,368.841827,364.430176,367.287445,342.996155,5817739
04-03-2014,367.104584,372.430573,366.921722,371.653381,347.073334,4498526
05-03-2014,372.84201,373.962067,368.087494,368.933258,344.533173,5913827
06-03-2014,370.007599,376.887939,369.984741,375.99646,351.129211,5086295
07-03-2014,377.162231,399.563385,377.162231,397.460419,371.173615,16798593
10-03-2014,395.494629,413.118378,394.717438,404.797943,378.025818,16434737
11-03-2014,404.592224,405.872284,398.694794,399.906281,373.457703,6390091
12-03-2014,399.563385,403.632172,396.6604,398.351898,372.006134,4715694
13-03-2014,400.020569,409.049591,399.883423,402.100677,375.506927,8610913
14-03-2014,399.563385,406.855194,397.300415,405.117981,378.324677,8270273
18-03-2014,406.649475,415.472778,406.649475,409.826782,382.722046,9517423
19-03-2014,411.449707,415.975677,409.278168,412.821228,385.518433,8188198
20-03-2014,412.181183,414.878479,410.603973,414.192719,386.799194,14855972
21-03-2014,414.649872,417.552887,403.289307,404.957947,378.175232,11025485
22-03-2014,null,null,null,null,null,null
24-03-2014,407.449524,415.449921,407.380951,413.918427,386.543121,14407733
25-03-2014,401.849243,403.44931,398.877655,401.986389,375.400208,15649786
26-03-2014,402.877838,412.79837,402.832123,407.426666,380.480682,6905505
27-03-2014,409.095306,413.68985,407.838104,411.792603,384.557831,27703967
28-03-2014,411.449707,420.57019,411.449707,418.832947,391.132599,9333823
31-03-2014,418.878662,429.644928,417.484314,425.507599,397.365814,9375948
01-04-2014,427.907715,432.022217,424.844696,430.925018,402.424957,7820304
02-04-2014,432.022217,439.794037,428.867767,438.056793,409.085022,13390090
03-04-2014,437.416779,440.228333,429.91925,435.519531,406.715546,13275447
04-04-2014,435.222382,435.793823,430.444977,431.679321,403.129364,6256938
07-04-2014,431.565033,436.571014,427.153381,431.633606,403.08667,6452624
09-04-2014,434.308044,441.942719,433.005127,439.86261,410.771393,6719473
10-04-2014,441.028381,445.234314,439.885468,443.017059,413.717285,5324750
11-04-2014,439.931183,443.931396,434.582336,436.0224,407.185242,5845810
15-04-2014,434.308044,436.136719,428.182007,433.896576,405.199951,4632263
16-04-2014,432.707947,438.422546,428.867767,430.330688,401.869904,6190639
17-04-2014,432.022217,439.702606,431.473602,438.468262,409.469238,3922900
21-04-2014,443.428497,443.428497,437.096741,438.696838,409.682739,5908601
22-04-2014,438.8797,452.023224,437.096741,442.422729,413.162201,9665912
23-04-2014,442.994202,448.937378,440.822662,442.148438,412.906067,7644247
24-04-2014,442.148438,442.148438,442.148438,442.148438,412.906067,0
25-04-2014,442.537048,442.994202,432.47937,433.507996,404.837097,6626078
28-04-2014,434.216614,437.051025,430.353546,432.022217,403.449585,8305289
29-04-2014,432.502228,435.108093,428.822052,429.873535,401.442963,4198248
30-04-2014,431.519318,438.8797,424.753265,427.816284,399.521729,7195590
02-05-2014,429.736389,433.119415,423.33606,424.296082,396.234436,4535276
05-05-2014,422.878876,438.193939,422.878876,432.86795,404.239319,7599623
06-05-2014,433.347992,442.079865,433.187988,440.411224,411.283783,6196105
07-05-2014,438.925415,444.0914,437.531067,439.26828,410.216431,5285784
08-05-2014,440.296906,443.49707,434.650909,439.016846,409.981628,5974590
09-05-2014,436.959595,456.709198,436.959595,456.069153,425.906097,9226057
12-05-2014,454.834808,479.567505,454.469086,470.287018,439.183655,15423882
13-05-2014,475.453003,488.619415,472.938599,486.150696,453.998169,13431635
14-05-2014,486.425018,488.253662,475.955902,477.967438,446.35611,9687847
15-05-2014,477.967438,484.596344,475.110138,481.579041,449.728821,10432359
16-05-2014,498.357056,523.569763,485.556396,493.39679,465.311432,26316789
19-05-2014,498.768494,514.197876,496.894104,512.049194,482.90213,11898979
20-05-2014,515.637939,516.140808,491.773865,493.671082,465.570129,11254544
21-05-2014,493.671082,504.231628,490.882385,493.008209,464.944946,10995793
22-05-2014,496.482666,509.009033,495.888336,503.248718,474.60257,9372590
23-05-2014,508.163269,517.512329,503.797333,515.43219,486.09256,8283409
26-05-2014,517.740906,521.169617,491.453827,503.660187,474.990631,8036792
27-05-2014,504.254486,506.540314,491.499542,497.374146,469.062469,5636689
28-05-2014,498.128448,505.900299,495.911194,497.808441,469.471954,5675907
29-05-2014,499.454254,499.865692,488.413666,490.790955,462.853912,13829587
30-05-2014,496.025513,498.174164,484.596344,486.745026,459.03833,8646942
02-06-2014,491.339539,497.511292,487.019318,494.745422,466.583313,4403149
03-06-2014,495.248322,503.797333,492.528168,500.780029,472.274384,5437176
04-06-2014,499.522827,503.705902,492.025299,492.596741,464.556946,4413203
05-06-2014,493.053925,500.551453,486.539307,498.265625,469.903168,9987217
06-06-2014,506.266022,517.969482,504.757385,513.123535,483.915283,14659670
09-06-2014,516.597961,517.832336,508.414703,513.237793,484.023041,6748902
10-06-2014,516.803711,516.803711,503.088715,511.249146,482.147614,7880299
11-06-2014,512.026306,512.026306,499.454254,503.843048,475.163116,7582204
12-06-2014,502.220093,509.054749,495.614044,500.208557,471.735504,5883674
13-06-2014,503.020142,506.08316,490.402344,494.608276,466.453979,7323452
16-06-2014,495.568329,495.568329,483.293427,487.087891,459.361664,7185688
17-06-2014,483.727722,499.819977,483.727722,498.334198,469.967834,7912480
18-06-2014,497.397003,503.637329,484.893494,487.68222,459.922211,9606352
19-06-2014,490.996674,491.430969,471.612823,476.413055,449.294464,11563143
20-06-2014,478.150299,479.750366,472.82431,473.852936,446.880096,6427542
23-06-2014,474.081512,477.693115,468.138336,474.515808,447.505157,7384150
24-06-2014,477.738831,485.876404,477.738831,484.527771,456.947266,5945074
25-06-2014,483.522003,484.299194,479.178925,480.481842,453.131683,5282398
26-06-2014,468.59552,469.464142,460.22937,462.606628,436.273987,12240338
27-06-2014,461.738007,467.90976,460.457947,462.698059,436.360138,4612749
30-06-2014,462.903809,466.309692,457.166351,464.206726,437.78299,10328275
01-07-2014,465.029633,466.561127,460.343658,460.8237,434.592499,4826636
02-07-2014,464.938171,469.669861,462.652344,465.509644,439.011688,6146744
03-07-2014,466.309692,468.59552,458.766449,460.137939,433.94574,5787696
04-07-2014,459.452179,473.990082,458.675018,471.772827,444.918396,6478558
07-07-2014,472.252838,474.081512,466.766846,469.601288,442.870453,7009546
08-07-2014,469.052673,472.938599,452.594696,454.903381,429.009186,8742384
09-07-2014,458.080688,461.692291,453.73761,457.600677,431.552948,7451578
10-07-2014,457.28064,466.995422,448.503052,455.886292,429.936218,9300050
11-07-2014,454.971954,458.080688,440.54837,441.851288,416.700073,8891920
14-07-2014,442.81134,445.691467,438.193939,439.679749,414.6521,6882385
15-07-2014,440.434082,448.023041,440.274048,444.457123,419.157501,7672561
16-07-2014,445.280029,453.966187,445.280029,452.45755,426.702576,6978835
17-07-2014,451.680359,456.343445,448.160187,449.165955,423.598358,4713443
18-07-2014,448.023041,449.645966,443.131348,446.537231,421.119202,4666349
21-07-2014,457.166351,460.8237,454.903381,456.09201,430.130188,8493634
22-07-2014,458.995026,472.664307,457.66925,471.315643,444.487183,14244969
23-07-2014,473.190033,475.361572,466.789703,472.367126,445.478821,6860699
24-07-2014,470.881348,476.915955,468.138336,475.933044,448.841827,4836950
25-07-2014,476.321625,476.96167,460.389374,467.155457,440.563812,6766294
28-07-2014,466.766846,467.932617,457.897827,459.726501,433.55777,4686455
30-07-2014,458.995026,462.19519,453.966187,459.977936,433.794891,9308353
31-07-2014,460.800842,466.263977,458.080688,460.115082,433.924194,8861408
01-08-2014,454.880524,456.709198,445.737213,446.331512,420.925262,7913099
04-08-2014,448.480194,452.45755,446.217224,450.308868,424.676208,7336077
05-08-2014,450.354584,451.611786,443.908539,449.783112,424.180389,6116974
06-08-2014,450.263153,456.526337,447.794434,451.748932,426.034332,8179186
07-08-2014,452.137512,455.657715,449.554535,452.274689,426.53009,5422072
08-08-2014,447.817291,449.623108,444.868591,448.251617,422.736023,4559226
11-08-2014,450.377441,451.337494,446.834412,448.251617,422.736023,3348398
12-08-2014,450.766022,451.200348,446.35437,450.034576,424.417511,4778131
13-08-2014,449.531677,455.612,448.023041,452.663269,426.896606,7056875
14-08-2014,454.880524,459.452179,453.394745,458.514984,432.415161,6031038
18-08-2014,457.66925,464.229584,456.023438,463.132385,436.769775,3821755
19-08-2014,464.023865,467.681183,459.955078,461.417999,435.152954,7279673
20-08-2014,462.19519,465.601074,455.040527,456.412018,430.431946,6511039
21-08-2014,457.166351,458.995026,452.640411,454.926239,429.030731,8224610
22-08-2014,457.212067,460.366516,455.01767,456.38916,430.41037,4285807
25-08-2014,457.166351,461.052277,454.171906,455.246246,429.33255,3727616
26-08-2014,455.337677,455.772003,449.394531,454.12619,428.276245,4774104
27-08-2014,455.886292,457.989258,451.154633,454.286194,428.427155,4195807
28-08-2014,454.697662,458.995026,454.697662,456.572052,430.582825,7957020
01-09-2014,459.155029,466.766846,455.154816,463.612396,437.222443,8098732
02-09-2014,465.623932,471.589966,462.012329,468.046906,441.40451,8278384
03-09-2014,468.664093,473.601501,466.812561,471.45282,444.616608,10961145
04-09-2014,470.424194,472.664307,465.441071,469.006958,442.309937,4673381
05-09-2014,469.829865,472.458557,466.583984,468.89267,442.202118,4539426
08-09-2014,472.664307,475.155853,469.96701,474.40152,447.3974,6943393
09-09-2014,471.8414,476.047333,470.058441,472.252838,445.371063,4583344
10-09-2014,470.035583,470.46991,462.926666,464.412445,437.976929,4729516
11-09-2014,466.446838,470.881348,460.8237,466.03537,439.507538,5309552
12-09-2014,465.623932,468.138336,462.400909,464.298157,437.869141,4374941
15-09-2014,461.326569,462.652344,457.623535,458.423553,432.328979,4369201
16-09-2014,457.806396,459.063599,446.422943,447.748718,422.261749,6621497
17-09-2014,450.263153,452.84613,447.542999,451.977509,426.249878,5443635
18-09-2014,450.308868,461.738007,449.714539,459.406464,433.255981,4544553
19-09-2014,459.909363,464.389587,453.051849,455.086243,429.18161,8584909
22-09-2014,453.966187,455.337677,451.543213,453.303314,427.500183,3950111
23-09-2014,453.371887,455.086243,440.274048,441.554138,416.41983,8847201
24-09-2014,442.765625,445.325745,436.776733,441.188385,416.074829,7696999
25-09-2014,441.668427,442.445587,421.804535,425.09613,400.898621,16546029
26-09-2014,424.70755,430.490692,419.358704,426.650513,402.364502,7952490
29-09-2014,428.34201,430.970734,424.981842,426.604797,402.321381,6240566
30-09-2014,424.250366,433.599426,422.901733,432.342224,407.732239,8821077
01-10-2014,431.382172,432.296509,423.33606,423.884644,399.756104,4328122
07-10-2014,423.907501,427.404816,422.170258,423.404633,399.303406,6202094
08-10-2014,421.118805,430.422119,421.118805,428.227722,403.851959,4913891
09-10-2014,428.913483,437.622498,428.913483,436.433868,411.591003,5582335
10-10-2014,432.936554,442.994202,427.95343,439.176849,414.177856,7732828
13-10-2014,439.702606,441.051239,433.416565,437.919647,412.992218,6940932
14-10-2014,447.565857,447.565857,438.239685,439.451172,414.436554,9538956
15-10-2014,439.451172,439.451172,439.451172,439.451172,414.436554,0
16-10-2014,435.062378,437.462494,424.250366,425.621887,401.39447,9508591
17-10-2014,427.907715,430.033539,422.970306,428.776337,404.369385,7656635
20-10-2014,429.050629,430.010681,416.72998,427.473389,403.140564,10593651
21-10-2014,427.107666,428.364868,423.838928,424.867554,400.683105,8810895
22-10-2014,427.496246,434.673767,426.604797,432.319366,407.710693,6692008
27-10-2014,440.685516,440.685516,428.273438,430.353546,405.856781,5036311
28-10-2014,430.239258,430.650696,423.381775,427.016235,402.709442,11011735
29-10-2014,428.182007,435.862396,427.061951,435.03949,410.27594,8758424
30-10-2014,433.393707,448.731628,432.982269,447.680145,422.197083,16372560
31-10-2014,448.868774,458.85788,448.868774,457.417786,431.380493,7043042
03-11-2014,458.995026,461.280853,452.663269,458.240692,432.156555,6188075
05-11-2014,458.080688,461.052277,451.86322,453.188995,427.392365,7865001
07-11-2014,452.800415,455.040527,447.131561,448.251617,422.736023,5816838
10-11-2014,449.303101,452.503265,442.194153,443.154205,417.928772,5241271
11-11-2014,444.548553,451.588928,441.737,446.971558,421.52887,5050050
12-11-2014,448.91449,449.394531,442.857056,445.302887,419.9552,4643040
13-11-2014,445.280029,447.93161,440.434082,443.10849,417.885712,3520766
14-11-2014,442.994202,446.994415,441.188385,443.062775,417.84259,4212007
17-11-2014,441.622711,451.47464,441.622711,450.400299,424.76239,5112174
18-11-2014,450.514587,456.114868,450.400299,451.977509,426.249878,6705289
19-11-2014,451.977509,453.509033,446.422943,447.177277,421.722839,4049659
20-11-2014,447.108704,449.714539,443.588501,448.365906,422.843811,5671010
21-11-2014,448.114471,457.623535,448.114471,456.114868,430.151703,5869937
24-11-2014,457.257782,459.063599,448.800201,450.468872,424.827148,6213108
25-11-2014,450.354584,454.834808,444.960022,453.966187,428.125366,7303100
26-11-2014,453.486176,453.966187,449.21167,451.246063,425.560059,6577640
27-11-2014,452.594696,453.966187,449.417389,451.977509,426.249878,6139981
28-11-2014,452.45755,465.098206,449.485962,453.326172,427.521729,10440586
01-12-2014,452.137512,453.486176,438.216797,439.611176,414.587433,8691092
02-12-2014,439.794037,444.022827,437.965363,440.091187,415.040131,4726522
03-12-2014,438.216797,445.280029,438.216797,442.697052,417.49762,4894927
04-12-2014,442.582764,445.714325,436.913879,438.216797,413.2724,5387647
05-12-2014,439.336884,442.079865,436.639587,437.668213,412.755096,5024133
08-12-2014,438.8797,440.182617,430.765015,431.839355,407.257996,5119392
09-12-2014,430.193542,434.628052,425.621887,429.667816,405.210114,5299375
10-12-2014,425.827606,430.170685,425.164703,426.330475,402.062714,6621377
11-12-2014,424.70755,424.70755,412.981232,414.261292,390.680542,11310329
12-12-2014,414.649872,416.478546,402.009247,403.380737,380.419342,8937424
15-12-2014,401.369202,403.129303,398.649048,401.757782,378.888763,6323982
16-12-2014,400.843475,403.792175,393.025909,395.266022,372.76651,10443139
17-12-2014,395.563202,399.974854,395.197449,397.506134,374.879089,10389974
18-12-2014,403.015015,404.500793,395.288879,402.352112,379.449219,7485349
19-12-2014,404.637939,415.289917,403.44931,411.701172,388.266144,10036768
22-12-2014,412.364044,414.558441,407.335236,413.68985,390.141632,4152571
23-12-2014,412.524048,413.346954,407.700958,408.592438,385.334351,5291603
24-12-2014,408.592438,410.14679,402.306396,404.203644,381.195435,11239875
26-12-2014,405.3237,408.089539,402.352112,406.352325,383.221771,2445070
29-12-2014,406.192322,411.015411,405.483704,410.078217,386.735565,3465830
30-12-2014,410.123932,410.718262,400.980621,402.374969,379.470795,5813706
31-12-2014,402.306396,408.661011,401.872101,407.403809,384.213379,4232496
01-01-2015,405.186554,407.792389,403.975037,405.917999,382.812164,1481821
02-01-2015,406.00943,409.643921,404.272217,404.843658,381.798981,3665683
05-01-2015,404.592224,407.28952,399.6091,400.409149,377.616852,5051970
06-01-2015,397.734741,399.106232,380.362396,382.236786,360.478973,9313990
07-01-2015,382.69397,392.614471,382.648254,390.55722,368.325775,10360156
08-01-2015,393.208771,394.488861,384.088318,384.95694,363.044281,9936113
09-01-2015,387.859924,394.077393,386.305573,393.300232,370.912659,6696393
12-01-2015,393.391663,393.620239,384.751221,388.728546,366.601166,5050056
13-01-2015,389.962891,390.85437,384.248322,385.459808,363.518494,4974355
14-01-2015,385.391235,387.21991,379.996674,381.71106,359.983154,5690020
15-01-2015,384.019745,398.23761,384.019745,395.106018,372.615631,8463542
16-01-2015,393.163055,400.020569,389.528595,397.597595,374.965393,9568481
19-01-2015,397.826172,405.049377,392.591614,402.146393,379.255249,6669981
20-01-2015,402.992157,413.987,401.78064,412.844086,389.344025,6680660
21-01-2015,413.735565,416.661407,407.815247,414.535583,390.939209,8542148
22-01-2015,413.804138,414.741333,402.07782,404.020782,381.022919,11860813
23-01-2015,406.878052,410.44397,400.934906,405.460846,382.381042,9040247
27-01-2015,408.203827,409.941071,402.534973,406.443756,383.307983,8969938
28-01-2015,405.095123,415.929962,405.095123,414.581299,390.98233,9649063
29-01-2015,414.695618,427.221954,414.604156,424.890411,400.70462,18058826
30-01-2015,425.164703,425.736176,415.564209,418.421509,394.603943,10873400
02-02-2015,418.787231,420.547333,414.055573,415.129913,391.499756,9651355
03-02-2015,417.484314,430.124969,417.484314,428.639191,404.23999,8546166
04-02-2015,429.324921,431.473602,423.290344,424.616119,400.445953,7036447
05-02-2015,427.907715,429.690674,419.49585,422.284576,398.247101,6182821
06-02-2015,422.467438,425.164703,412.821228,415.975677,392.297333,4522922
09-02-2015,411.998322,419.678711,407.792389,409.941071,386.606293,4419846
10-02-2015,410.5354,413.506958,393.757385,403.220734,380.268433,6825504
11-02-2015,405.049377,413.621277,403.677887,411.769745,388.330811,4890504
12-02-2015,415.107056,417.827179,405.62085,415.632782,391.973938,4354813
13-02-2015,417.850037,420.958771,415.587067,419.450134,395.574066,3696840
16-02-2015,419.998718,422.513153,411.449707,412.729797,389.236237,6133349
